주택관리번호,공고번호,모델번호,주택형,거주코드,거주지역,최저당첨가점,최고당첨가점,평균당첨가점
"2024000668","2024000668","05","084.8447B","02","기타지역","0","0","0"
"2024000668","2024000668","06","084.8969C","01","해당지역","48","67","55.42"
"2024000668","2024000668","06","084.8969C","02","기타지역","0","0","0"
"2024000668","2024000668","07","084.9133D","01","해당지역","37","52","44"
"2024000668","2024000668","07","084.9133D","02","기타지역","0","0","0"
"2024000668","2024000668","08","099.8867 ","01","해당지역",,,
"2024000668","2024000668","08","099.8867 ","02","기타지역",,,
"2024000668","2024000668","09","109.9406 ","01","해당지역",,,
"2024000668","2024000668","09","109.9406 ","02","기타지역",,,
"2024000665","2024000665","01","084.6063A","01","해당지역",,,
"2024000665","2024000665","01","084.6063A","02","기타지역",,,
"2024000665","2024000665","02","084.9197B","01","해당지역",,,
"2024000665","2024000665","02","084.9197B","02","기타지역",,,
"2024000664","2024000664","01","084.9508A","01","해당지역","45","62","53"
"2024000664","2024000664","01","084.9508A","02","기타지역","39","66","47.19"
"2024000664","2024000664","01","084.9508A","03","기타경기","47","58","53.86"
"2024000664","2024000664","02","084.9927B","01","해당지역","30","64","38"
"2024000664","2024000664","02","084.9927B","02","기타지역","27","52","32.81"
"2024000664","2024000664","02","084.9927B","03","기타경기","31","57","42.43"
"2024000664","2024000664","03","099.9609 ","01","해당지역",,,
"2024000664","2024000664","03","099.9609 ","02","기타지역",,,
"2024000664","2024000664","03","099.9609 ","03","기타경기",,,
"2024000661","2024000661","01","059.9570A","01","해당지역",,,
"2024000661","2024000661","01","059.9570A","02","기타지역",,,
"2024000661","2024000661","02","059.9669B","01","해당지역",,,
"2024000661","2024000661","02","059.9669B","02","기타지역",,,
"2024000661","2024000661","03","071.9950A","01","해당지역",,,
"2024000661","2024000661","03","071.9950A","02","기타지역",,,
"2024000661","2024000661","04","071.9635B","01","해당지역",,,
"2024000661","2024000661","04","071.9635B","02","기타지역",,,
"2024000661","2024000661","05","084.9495A","01","해당지역","59","59","59"
"2024000661","2024000661","05","084.9495A","02","기타지역","0","0","0"
"2024000660","2024000660","01","059.9076A","01","해당지역","50","59","54"
"2024000660","2024000660","01","059.9076A","02","기타지역","0","0","0"
"2024000660","2024000660","02","059.8741C","01","해당지역","32","61","45.06"
"2024000660","2024000660","02","059.8741C","02","기타지역","0","0","0"
"2024000660","2024000660","03","059.9657D","01","해당지역","28","42","32.57"
"2024000660","2024000660","03","059.9657D","02","기타지역","0","0","0"
"2024000660","2024000660","04","084.9894A","01","해당지역","0","0","0"
"2024000660","2024000660","04","084.9894A","02","기타지역","47","59","52.25"
"2024000660","2024000660","05","084.8182C","01","해당지역",,,
"2024000660","2024000660","05","084.8182C","02","기타지역",,,
"2024000660","2024000660","06","114.8005A","01","해당지역",,,
"2024000660","2024000660","06","114.8005A","02","기타지역",,,
"2024000660","2024000660","07","114.4170B","01","해당지역",,,
"2024000660","2024000660","07","114.4170B","02","기타지역",,,
"2024000660","2024000660","08","114.2433D","01","해당지역",,,
"2024000660","2024000660","08","114.2433D","02","기타지역",,,
"2024000659","2024000659","01","059.8281A","01","해당지역","66","69","68"
"2024000659","2024000659","01","059.8281A","02","기타지역","0","0","0"
"2024000659","2024000659","02","072.1489A","01","해당지역","59","64","61.88"
"2024000659","2024000659","02","072.1489A","02","기타지역","0","0","0"
"2024000659","2024000659","03","072.1489B","01","해당지역","59","62","60.5"
"2024000659","2024000659","03","072.1489B","02","기타지역","0","0","0"
"2024000659","2024000659","04","072.1489C","01","해당지역","58","64","61"
"2024000659","2024000659","04","072.1489C","02","기타지역","0","0","0"
"2024000659","2024000659","05","074.9528A","01","해당지역","63","69","65.38"
"2024000659","2024000659","05","074.9528A","02","기타지역","0","0","0"
"2024000659","2024000659","06","074.9528B","01","해당지역","59","64","61"
"2024000659","2024000659","06","074.9528B","02","기타지역","0","0","0"
"2024000659","2024000659","07","074.9528C","01","해당지역","69","74","71.5"
"2024000659","2024000659","07","074.9528C","02","기타지역","0","0","0"
"2024000659","2024000659","08","084.3174A","01","해당지역","59","74","63.98"
"2024000659","2024000659","08","084.3174A","02","기타지역","0","0","0"
"2024000659","2024000659","09","084.6615B","01","해당지역","64","79","67.57"
"2024000659","2024000659","09","084.6615B","02","기타지역","0","0","0"
"2024000659","2024000659","10","084.3174C","01","해당지역","50","63","56.13"
"2024000659","2024000659","10","084.3174C","02","기타지역","0","0","0"
"2024000659","2024000659","11","084.3174D","01","해당지역","58","67","61.33"
"2024000659","2024000659","11","084.3174D","02","기타지역","0","0","0"
"2024000659","2024000659","12","084.6615E","01","해당지역","59","64","61.25"
"2024000659","2024000659","12","084.6615E","02","기타지역","0","0","0"
"2024000659","2024000659","13","084.6615F","01","해당지역","57","69","61.78"
"2024000659","2024000659","13","084.6615F","02","기타지역","0","0","0"
"2024000659","2024000659","14","091.7708A","01","해당지역",,,
"2024000659","2024000659","14","091.7708A","02","기타지역",,,
"2024000659","2024000659","15","091.7708B","01","해당지역",,,
"2024000659","2024000659","15","091.7708B","02","기타지역",,,
"2024000659","2024000659","16","091.7708C","01","해당지역",,,
"2024000659","2024000659","16","091.7708C","02","기타지역",,,
"2024000659","2024000659","17","105.5415A","01","해당지역",,,
"2024000659","2024000659","17","105.5415A","02","기타지역",,,
"2024000659","2024000659","18","105.5415B","01","해당지역",,,
"2024000659","2024000659","18","105.5415B","02","기타지역",,,
"2024000659","2024000659","19","105.5415C","01","해당지역",,,
"2024000659","2024000659","19","105.5415C","02","기타지역",,,
"2024000659","2024000659","20","112.3989A","01","해당지역",,,
"2024000659","2024000659","20","112.3989A","02","기타지역",,,
"2024000659","2024000659","21","112.3989B","01","해당지역",,,
"2024000659","2024000659","21","112.3989B","02","기타지역",,,
"2024000659","2024000659","22","112.3989C","01","해당지역",,,
"2024000659","2024000659","22","112.3989C","02","기타지역",,,
"2024000659","2024000659","23","120.6467A","01","해당지역",,,
"2024000659","2024000659","23","120.6467A","02","기타지역",,,
"2024000659","2024000659","24","120.6467B","01","해당지역",,,
"2024000659","2024000659","24","120.6467B","02","기타지역",,,
"2024000659","2024000659","25","120.6467C","01","해당지역",,,
"2024000659","2024000659","25","120.6467C","02","기타지역",,,
"2024000659","2024000659","26","143.3468 ","01","해당지역",,,
"2024000659","2024000659","26","143.3468 ","02","기타지역",,,
"2024000659","2024000659","27","145.9565 ","01","해당지역",,,
"2024000659","2024000659","27","145.9565 ","02","기타지역",,,
"2024000659","2024000659","28","159.4358 ","01","해당지역",,,
"2024000659","2024000659","28","159.4358 ","02","기타지역",,,
"2024000659","2024000659","29","161.6674 ","01","해당지역",,,
"2024000659","2024000659","29","161.6674 ","02","기타지역",,,
"2024000659","2024000659","30","167.3881 ","01","해당지역",,,
"2024000659","2024000659","30","167.3881 ","02","기타지역",,,
"2024000659","2024000659","31","170.1115 ","01","해당지역",,,
"2024000659","2024000659","31","170.1115 ","02","기타지역",,,
"2024000659","2024000659","32","244.2274 ","01","해당지역",,,
"2024000659","2024000659","32","244.2274 ","02","기타지역",,,
"2024000658","2024000658","01","084.9946A","01","해당지역","49","74","55.64"
"2024000658","2024000658","01","084.9946A","02","기타지역","0","0","0"
"2024000658","2024000658","02","084.9992B","01","해당지역","56","68","59.2"
"2024000658","2024000658","02","084.9992B","02","기타지역","0","0","0"
"2024000657","2024000657","01","084.9521A","01","해당지역","30","64","37.58"
"2024000657","2024000657","01","084.9521A","02","기타지역","0","0","0"
"2024000657","2024000657","02","084.9521B","01","해당지역",,,
"2024000657","2024000657","02","084.9521B","02","기타지역",,,
"2024000657","2024000657","03","084.9104C","01","해당지역",,,
"2024000657","2024000657","03","084.9104C","02","기타지역",,,
"2024000657","2024000657","04","099.9527 ","01","해당지역",,,
"2024000657","2024000657","04","099.9527 ","02","기타지역",,,
"2024000657","2024000657","05","116.9383 ","01","해당지역",,,
"2024000657","2024000657","05","116.9383 ","02","기타지역",,,
"2024000657","2024000657","06","145.8168 ","01","해당지역",,,
"2024000657","2024000657","06","145.8168 ","02","기타지역",,,
"2024000655","2024000655","01","084.9923A","01","해당지역","69","77","71.67"
"2024000655","2024000655","01","084.9923A","02","기타지역","0","0","0"
"2024000655","2024000655","02","084.9610B","01","해당지역","62","75","68"
"2024000655","2024000655","02","084.9610B","02","기타지역","0","0","0"
"2024000655","2024000655","03","101.9822A","01","해당지역",,,
"2024000655","2024000655","03","101.9822A","02","기타지역",,,
"2024000655","2024000655","04","101.9887B","01","해당지역",,,
"2024000655","2024000655","04","101.9887B","02","기타지역",,,
"2024000655","2024000655","05","120.8892A","01","해당지역",,,
"2024000655","2024000655","05","120.8892A","02","기타지역",,,
"2024000655","2024000655","06","120.9594B","01","해당지역",,,
"2024000655","2024000655","06","120.9594B","02","기타지역",,,
"2024000655","2024000655","07","199.6692P","01","해당지역",,,
"2024000655","2024000655","07","199.6692P","02","기타지역",,,
"2024000655","2024000655","08","240.2103P","01","해당지역",,,
"2024000655","2024000655","08","240.2103P","02","기타지역",,,
"2024000654","2024000654","01","084.9923A","01","해당지역","58","74","62.76"
"2024000654","2024000654","01","084.9923A","02","기타지역","0","0","0"
"2024000654","2024000654","02","084.9606B","01","해당지역","40","48","42.5"
"2024000654","2024000654","02","084.9606B","02","기타지역","0","0","0"
"2024000654","2024000654","03","084.9539C","01","해당지역","32","67","41.83"
"2024000654","2024000654","03","084.9539C","02","기타지역","0","0","0"
"2024000654","2024000654","04","084.9861D","01","해당지역","32","60","38.9"
"2024000654","2024000654","04","084.9861D","02","기타지역","0","0","0"
"2024000654","2024000654","05","101.9822A","01","해당지역",,,
"2024000654","2024000654","05","101.9822A","02","기타지역",,,
"2024000654","2024000654","06","101.9538C","01","해당지역",,,
"2024000654","2024000654","06","101.9538C","02","기타지역",,,
"2024000654","2024000654","07","170.1077P","01","해당지역",,,
"2024000654","2024000654","07","170.1077P","02","기타지역",,,
"2024000651","2024000651","01","084.9376A","01","해당지역",,,
"2024000651","2024000651","01","084.9376A","02","기타지역",,,
"2024000651","2024000651","02","084.8505B","01","해당지역",,,
"2024000651","2024000651","02","084.8505B","02","기타지역",,,
"2024000651","2024000651","03","113.8495 ","01","해당지역",,,
"2024000651","2024000651","03","113.8495 ","02","기타지역",,,
"2024000651","2024000651","04","117.6814 ","01","해당지역",,,
"2024000651","2024000651","04","117.6814 ","02","기타지역",,,
"2024000649","2024000649","01","075.9937 ","01","해당지역",,,
"2024000649","2024000649","01","075.9937 ","02","기타지역",,,
"2024000649","2024000649","01","075.9937 ","03","기타경기",,,
"2024000649","2024000649","02","084.9804A","01","해당지역","0","0","0"
"2024000649","2024000649","02","084.9804A","02","기타지역","0","0","0"
"2024000649","2024000649","02","084.9804A","03","기타경기","28","59","40.96"
"2024000649","2024000649","03","084.9998B","01","해당지역","16","55","35.3"
"2024000649","2024000649","03","084.9998B","02","기타지역","19","55","36.8"
"2024000649","2024000649","03","084.9998B","03","기타경기","51","69","58.43"
"2024000649","2024000649","04","084.9843C","01","해당지역",,,
"2024000649","2024000649","04","084.9843C","02","기타지역",,,
