NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
531,서울특별시 은평구 수색동,415-1,415,1,e편한세상 수색 에코포레,84.951,202502,24,"70,500",-,5,개인,개인,2003,은평터널로 65,-,중개거래,서울 은평구,-
532,서울특별시 서대문구 북아현동,1017,1017,0,힐스테이트신촌,84.9557,202502,24,"153,000",-,12,개인,개인,2020,이화여대8길 123,-,중개거래,서울 서대문구,-
533,서울특별시 마포구 성산동,446,446,0,성산시영(대우),50.03,202502,24,"95,750",-,12,개인,개인,1986,월드컵북로 260,-,중개거래,서울 마포구,-
534,서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,84.6,202502,24,"183,000",-,13,개인,개인,2007,금호로 15,-,중개거래,서울 성동구,-
535,서울특별시 성동구 금호동4가,1553,1553,0,힐스테이트서울숲리버,84.92,202502,24,"208,500",-,4,개인,개인,2018,독서당로 344,-,중개거래,"서울 노원구, 서울 성동구",-
536,서울특별시 성동구 금호동4가,800,800,0,대우,59.97,202502,24,"119,500",-,5,개인,개인,2001,독서당로 272,-,중개거래,서울 성동구,-
537,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202502,24,"140,000",-,6,개인,개인,2012,자곡로 21,-,중개거래,서울 강남구,-
538,서울특별시 강북구 수유동,190-18,190,18,포엠빌,100.385,202502,24,"57,500",-,3,개인,개인,2008,한천로139가길 26,-,중개거래,"서울 강북구, 서울 도봉구",-
539,서울특별시 동대문구 답십리동,80,80,0,답십리청솔우성,59.89,202502,24,"67,000",-,1,개인,개인,2000,전농로10길 20,-,중개거래,서울 동대문구,-
540,서울특별시 영등포구 신길동,4945,4945,0,래미안영등포프레비뉴,84.98,202502,24,"136,000",-,2,개인,개인,2015,가마산로 442,-,중개거래,서울 영등포구,-
541,서울특별시 중랑구 면목동,1544,1544,0,라온프라이빗,95.1327,202502,24,"124,000",-,11,개인,개인,2020,동일로91길 23,-,중개거래,"경기 고양시 일산동구, 서울 중랑구",-
542,서울특별시 마포구 토정동,138,138,0,한강삼성,59.76,202502,24,"123,000",-,14,개인,개인,1997,토정로32길 11,-,중개거래,서울 마포구,-
543,서울특별시 마포구 상암동,1630,1630,0,DMC상암센트럴파크1단지,84.91,202502,24,"117,500",-,7,개인,개인,2009,월드컵북로43길 11,-,중개거래,서울 마포구,-
544,서울특별시 강서구 등촌동,687,687,0,"등촌1,2단지주공아파트",41.85,202502,24,"52,000",-,2,개인,개인,1995,강서로68길 36,-,중개거래,서울 강서구,-
545,서울특별시 광진구 군자동,100-109,100,109,서원힐탑,84.57,202502,24,"70,000",-,6,개인,개인,1994,군자로 100-2,-,중개거래,서울 광진구,-
546,서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,202502,24,"107,000",-,8,개인,개인,2000,행당로 79,-,중개거래,서울 성동구,-
547,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202502,24,"232,500",-,15,개인,개인,2018,송파대로 345,-,중개거래,서울 송파구,-
548,서울특별시 송파구 가락동,192,192,0,극동,120.4,202502,24,"170,000",-,14,개인,개인,1984,동남로18길 9,-,중개거래,서울 송파구,-
549,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,59.91,202502,24,"114,000",108,12,개인,개인,1997,송파대로32길 15,-,중개거래,서울 송파구,25.02.24
550,서울특별시 송파구 가락동,176,176,0,삼환,72.88,202502,24,"132,000",-,7,개인,개인,1984,오금로 432,-,중개거래,서울 송파구,-
551,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.87,202502,24,"89,000",-,8,개인,개인,1996,보라매로 62,-,중개거래,"서울 관악구, 서울 양천구",-
552,서울특별시 성동구 행당동,344,344,0,신동아,59.97,202502,24,"89,000",-,10,개인,개인,1995,독서당로 441,-,중개거래,"경기 용인시 수지구, 서울 성동구",-
553,서울특별시 영등포구 당산동3가,561,561,0,동부센트레빌,94.75,202502,24,"116,000",-,2,개인,개인,2003,영신로 191,-,중개거래,서울 영등포구,-
554,서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,202502,24,"47,700",-,5,개인,개인,1996,신내로19길 42,-,중개거래,서울 중랑구,-
555,서울특별시 성북구 상월곡동,55-56,55,56,우남푸르미아,84.51,202502,24,"59,500",-,1,개인,개인,1994,화랑로15길 4,-,중개거래,서울 성북구,-
556,서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,202502,24,"48,800",-,7,개인,개인,1996,신내로19길 42,-,중개거래,서울 중랑구,-
557,서울특별시 노원구 상계동,670,670,0,상계주공9(고층),41.3,202502,24,"36,000",-,5,개인,개인,1988,노원로 532,-,중개거래,서울 노원구,-
558,서울특별시 노원구 상계동,1293,1293,0,불암현대,114.24,202502,24,"65,000",-,14,개인,개인,1999,덕릉로118길 29,-,중개거래,서울 노원구,-
559,서울특별시 광진구 자양동,789,789,0,자양8차현대홈타운,80.47,202502,24,"154,000",-,7,개인,개인,2002,뚝섬로36길 19,-,중개거래,서울 광진구,-
560,서울특별시 은평구 불광동,641,641,0,북한산현대힐스테이트3차아파트,59.96,202502,24,"71,000",-,7,개인,개인,2010,불광로 122-10,-,중개거래,서울 은평구,-
561,서울특별시 강서구 마곡동,748,748,0,마곡13단지힐스테이트마스터,84.9881,202502,24,"146,000",-,5,개인,개인,2017,마곡중앙1로 71,-,중개거래,서울 강서구,-
562,서울특별시 마포구 아현동,804,804,0,더클래시,84.98,202502,24,"215,000",-,8,개인,개인,2022,신촌로28길 50,-,중개거래,서울 마포구,-
563,서울특별시 영등포구 여의도동,41,41,0,대교,151.74,202502,24,"337,500",-,3,개인,개인,1979,국제금융로7길 20,-,중개거래,서울 영등포구,-
564,서울특별시 영등포구 여의도동,525,525,0,브라이튼여의도,113.9657,202502,24,"478,400",-,23,개인,법인,2023,국제금융로 39,-,직거래,-,-
565,서울특별시 동대문구 휘경동,52,52,0,휘경베스트빌현대,114.88,202502,24,"81,500",-,10,개인,개인,2000,장안벚꽃로5길 19,-,중개거래,서울 동대문구,-
566,서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,202502,24,"28,700",-,11,개인,개인,1996,신내로 127,20250227,중개거래,서울 중랑구,-
567,서울특별시 동대문구 전농동,690,690,0,래미안크레시티,59.99,202502,24,"123,000",-,5,개인,개인,2014,사가정로 65,-,중개거래,서울 동대문구,-
568,서울특별시 강북구 번동,139,139,0,해모로아파트,59.94,202502,24,"47,700",-,16,개인,개인,2003,오현로 156,-,중개거래,서울 강북구,-
569,서울특별시 노원구 중계동,364-12,364,12,주공6,44.1,202502,24,"48,000",-,2,개인,개인,1993,한글비석로8길 41,-,중개거래,서울 노원구,-
570,서울특별시 서초구 잠원동,70,70,0,신반포4,96.48,202502,24,"370,000",-,3,개인,개인,1979,잠원로 37-48,-,중개거래,서울 서초구,-
571,서울특별시 동작구 노량진동,323,323,0,우성,84.96,202502,24,"104,000",-,7,개인,개인,1997,만양로8길 50,20250306,중개거래,"서울 동작구, 서울 서초구",-
572,서울특별시 강동구 길동,481,481,0,다성이즈빌,46.15,202502,24,"69,000",-,6,개인,기타,2023,천중로40길 22,-,직거래,-,-
573,서울특별시 양천구 신정동,1323,1323,0,목동힐스테이트,84.88,202502,24,"167,500",-,3,개인,개인,2016,중앙로36길 15,-,중개거래,서울 양천구,-
574,서울특별시 양천구 신정동,327,327,0,목동신시가지13,53.9,202502,24,"131,000",-,8,개인,개인,1987,목동동로 100,-,중개거래,서울 강서구,-
575,서울특별시 양천구 신정동,1277,1277,0,신트리4,59.73,202502,24,"65,000",-,13,개인,개인,2000,신정로 260,-,중개거래,서울 양천구,-
576,서울특별시 강동구 길동,457,457,0,청광플러스원큐브2차,14.495,202502,24,"10,000",-,10,개인,개인,2013,천호대로175길 10,-,중개거래,서울 강동구,-
577,서울특별시 양천구 신정동,1277,1277,0,신트리4,49.8,202502,24,"57,000",-,8,개인,개인,2000,신정로 260,-,중개거래,서울 양천구,-
578,서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,202502,24,"28,700",-,11,개인,개인,1996,신내로 127,-,중개거래,서울 중랑구,-
579,서울특별시 강동구 길동,400,400,0,길동우성,84.75,202502,24,"88,000",-,2,개인,개인,1994,천호대로193길 37,-,중개거래,서울 강동구,-
580,서울특별시 중랑구 신내동,797,797,0,동성7,84.78,202502,24,"60,000",-,12,개인,개인,1999,신내로14길 21,-,중개거래,서울 중랑구,-
581,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,84.706,202502,24,"95,000",-,18,개인,개인,2002,연희로 38-20,-,중개거래,서울 서대문구,-
582,서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,84.58,202502,24,"221,000",107,23,개인,개인,2000,도곡로78길 22,-,중개거래,서울 성동구,25.02.25
583,서울특별시 서초구 서초동,1757,1757,0,서초그랑자이,84.51,202502,24,"335,000",-,16,개인,개인,2021,효령로 391,-,중개거래,서울 서초구,-
584,서울특별시 동작구 상도동,416,416,0,아이파크,84.96,202502,24,"111,800",-,9,개인,개인,2004,장승배기로 26,-,중개거래,서울 동작구,-
585,서울특별시 강남구 삼성동,Nov-98,98,11,삼부아그레빌,84.755,202502,24,"180,000",-,11,개인,개인,2003,영동대로114길 63,-,중개거래,서울 강남구,25.02.28
586,서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,202502,24,"384,500",-,7,개인,개인,2007,선릉로126길 22,-,중개거래,서울 강남구,-
587,서울특별시 도봉구 방학동,734,734,0,청구아파트,84.97,202502,24,"52,000",-,5,개인,개인,1995,시루봉로 71,-,중개거래,서울 도봉구,-
588,서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,84.64,202502,24,"207,000",-,14,개인,개인,2016,매봉길 50,-,중개거래,"서울 성동구, 서울 영등포구",-
589,서울특별시 성동구 옥수동,4,4,0,현대,71.05,202502,24,"145,000",-,6,개인,개인,1990,독서당로40길 25,-,중개거래,서울 성동구,-
590,서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,202502,24,"107,000",-,5,개인,개인,2010,양천로63길 51,-,중개거래,서울 강서구,-
591,서울특별시 영등포구 대림동,1127,1127,0,e편한세상영등포아델포레,84.995,202502,24,"100,000",-,14,개인,개인,2020,신길로 29,-,중개거래,서울 동작구,-
592,서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,59.96,202502,23,"110,000",-,16,개인,개인,2011,정릉천동로 36,-,중개거래,"서울 동대문구, 서울 중랑구",-
593,서울특별시 성북구 장위동,320,320,0,래미안장위퍼스트하이,59.99,202502,23,"93,000",-,14,개인,개인,2020,한천로 713,-,중개거래,서울 성북구,-
594,서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,121.64,202502,23,"145,000",-,6,개인,개인,2014,답십리로 130,-,중개거래,서울 동대문구,-
595,서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,84.932,202502,23,"94,000",-,8,개인,개인,2019,서경로 60,-,중개거래,서울 성북구,-
596,서울특별시 마포구 도화동,357,357,0,도화동현대,68.22,202502,23,"112,000",-,12,개인,개인,1996,새창로 52,20250226,중개거래,서울 마포구,-
597,서울특별시 동작구 신대방동,565,565,0,우성1차,84.99,202502,23,"100,000",-,2,개인,개인,1988,여의대방로 22,-,중개거래,서울 동작구,-
598,서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.376,202502,23,"170,000",-,8,개인,개인,2019,광성로 17,-,중개거래,서울 마포구,-
599,서울특별시 강남구 개포동,651-1,651,1,개포더샵트리에,107.1324,202502,23,"273,000",-,12,개인,개인,2021,개포로 311,-,중개거래,서울 강남구,-
600,서울특별시 동작구 사당동,1160,1160,0,사당롯데캐슬골든포레,84.9787,202502,23,"128,000",-,6,개인,개인,2021,사당로 90,-,중개거래,서울 동작구,-
601,서울특별시 강동구 길동,474,474,0,강동LG자이,84.88,202502,23,"110,000",-,3,개인,개인,2003,천호대로 1239,-,중개거래,서울 강동구,-
602,서울특별시 마포구 용강동,508,508,0,이편한세상마포리버파크,59.98,202502,23,"175,000",-,14,개인,개인,2016,토정로31길 24,-,중개거래,"서울 마포구, 서울 종로구",-
603,서울특별시 동작구 신대방동,705,705,0,신대방,59.6,202502,23,"58,000",-,6,개인,개인,1995,보라매로 83,-,중개거래,서울 동작구,-
604,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),121.54,202502,23,"345,000",-,31,개인,개인,2010,도곡로43길 21,-,중개거래,"서울 강남구, 서울 광진구",-
605,서울특별시 노원구 상계동,666,666,0,상계주공10(고층),66.56,202502,23,"72,300",-,12,개인,개인,1988,노원로 564,-,중개거래,서울 노원구,-
606,서울특별시 동작구 신대방동,705,705,0,신대방,59.6,202502,23,"58,000",-,6,개인,개인,1995,보라매로 83,20250225,중개거래,서울 동작구,-
607,서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,59.751,202502,23,"163,000",-,22,개인,개인,2019,광성로 17,-,중개거래,서울 마포구,-
608,서울특별시 서대문구 홍제동,473,473,0,홍제센트럴IPARK,84.9644,202502,23,"116,000",-,4,개인,개인,2020,통일로 395,-,중개거래,경기 성남시 수정구,-
609,서울특별시 동작구 흑석동,336,336,0,흑석한강푸르지오,59.84,202502,23,"134,500",-,3,개인,개인,2012,흑석한강로 27,-,중개거래,서울 동작구,-
610,서울특별시 성동구 하왕십리동,1002,1002,0,왕십리KCC스위첸,64.236,202502,23,"110,000",-,9,개인,개인,2016,무학봉길 35,-,중개거래,서울 성동구,-
611,서울특별시 강남구 삼성동,106,106,0,풍림(1차),59.7,202502,23,"180,500",-,5,개인,개인,1998,영동대로112길 15,-,중개거래,"서울 강남구, 서울 양천구",-
612,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.76,202502,23,"125,000",-,7,개인,개인,2006,상암산로1길 24,-,중개거래,"서울 마포구, 서울 은평구",-
613,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202502,23,"128,500",-,4,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,-
614,서울특별시 관악구 봉천동,1730,1730,0,e편한세상서울대입구1단지,84.95,202502,23,"120,000",-,4,개인,개인,2019,청룡10길 45,-,중개거래,서울 관악구,-
615,서울특별시 동작구 상도동,903,903,0,e편한세상상도노빌리티,59.5905,202502,23,"138,000",-,12,개인,개인,2018,만양로 6,-,중개거래,서울 동작구,-
616,서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,67.92,202502,23,"128,000",-,4,개인,개인,1998,왕십리로 280,-,중개거래,"부산 남구, 서울 성동구",-
617,서울특별시 영등포구 당산동5가,43,43,0,당산센트럴아이파크,84.98,202502,23,"184,700",-,21,개인,개인,2020,영신로 247,-,중개거래,서울 영등포구,-
618,서울특별시 강서구 마곡동,740,740,0,마곡엠밸리5단지,114.86,202502,23,"163,000",-,9,개인,개인,2014,마곡서1로 111-11,-,중개거래,서울 강서구,-
619,서울특별시 은평구 진관동,88,88,0,우물골2단지두산위브(209~222동)BL2-8,84.51,202502,23,"82,500",-,7,개인,개인,2009,진관2로 111-7,-,중개거래,"경기 고양시 덕양구, 서울 은평구",-
620,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,84.5978,202502,23,"197,000",-,9,개인,개인,2014,마포대로 195,-,중개거래,서울 마포구,-
621,서울특별시 동작구 대방동,506,506,0,현대홈타운2,59.89,202502,23,"88,700",-,9,개인,개인,1999,알마타길 58,-,중개거래,"서울 강남구, 서울 동작구",-
622,서울특별시 용산구 효창동,274,274,0,효창파크푸르지오,59.41,202502,23,"142,000",-,17,개인,개인,2010,백범로 260,-,중개거래,서울 용산구,-
623,서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202502,23,"117,000",-,22,개인,개인,2001,만양로 19,-,중개거래,서울 동작구,-
